temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
-0.6,-5.7,1.9,13.8,100,85,2019-01-01,-0.01321087923346096
-0.7,-8.1,6.1,13.7,93,72,2019-01-02,-0.01321087923346096
-4.0,-7.9,8.3,16.2,97,86,2019-01-03,-0.01321087923346096
-7.0,-8.7,3.0,11.5,94,82,2019-01-04,-0.01321087923346096
-3.1,-10.5,1.3,9.4,94,53,2019-01-05,-0.01321087923346096
-1.9,-5.2,14.2,15.8,98,83,2019-01-06,-0.01321087923346096
-5.4,-9.4,4.5,17.0,92,72,2019-01-07,-0.01321087923346096
-1.5,-14.8,1.1,13.7,92,47,2019-01-08,-0.01321087923346096
1.0,-3.9,5.9,13.3,98,75,2019-01-09,-0.01321087923346096
-3.1,-5.0,16.7,12.1,97,91,2019-01-10,-0.01321087923346096
-3.3,-5.6,3.1,7.9,94,84,2019-01-11,-0.01321087923346096
-2.7,-10.2,1.0,7.6,95,58,2019-01-12,-0.01321087923346096
1.5,-4.8,0.2,12.3,93,69,2019-01-13,-0.01321087923346096
2.7,-5.4,7.0,15.9,89,69,2019-01-14,-0.01321087923346096
-2.1,-7.2,1.2,15.5,91,56,2019-01-15,-0.01321087923346096
5.5,-7.5,0.0,13.0,89,42,2019-01-16,-0.01321087923346096
7.0,-5.1,0.0,14.8,83,43,2019-01-17,-0.01321087923346096
5.8,-1.1,1.8,19.6,100,68,2019-01-18,-0.01321087923346096
4.5,-1.6,1.6,7.0,99,70,2019-01-19,-0.01321087923346096
5.6,-1.9,0.6,9.0,99,63,2019-01-20,-0.01321087923346096
-0.1,-2.4,0.0,7.6,99,93,2019-01-21,-0.01321087923346096
4.3,-2.3,1.6,5.9,97,67,2019-01-22,-0.01321087923346096
8.2,-1.1,1.4,12.7,97,51,2019-01-23,-0.01321087923346096
-0.2,-4.5,10.9,9.7,99,77,2019-01-24,-0.01321087923346096
-4.1,-7.2,18.0,13.0,97,87,2019-01-25,-0.01321087923346096
-4.4,-7.6,7.0,9.5,92,77,2019-01-26,-0.01321087923346096
7.7,-8.3,0.0,17.8,91,50,2019-01-27,-0.01321087923346096
9.1,0.1,1.5,24.0,92,59,2019-01-28,-0.01321087923346096
1.6,-1.7,1.2,9.4,99,80,2019-01-29,-0.01321087923346096
4.5,-2.8,0.1,8.4,99,71,2019-01-30,-0.01321087923346096
5.2,-2.7,0.0,12.2,95,51,2019-01-31,-0.01321087923346096
8.7,-0.7,0.0,27.4,85,61,2019-02-01,0.37827583345093563
10.5,4.1,0.0,25.8,81,61,2019-02-02,0.37827583345093563
13.4,2.4,2.3,24.5,90,47,2019-02-03,0.37827583345093563
3.0,-1.2,21.8,9.6,99,87,2019-02-04,0.37827583345093563
0.0,-1.9,1.1,7.3,99,93,2019-02-05,0.37827583345093563
0.0,-1.5,2.5,10.1,100,95,2019-02-06,0.37827583345093563
3.2,-6.5,0.0,8.2,98,71,2019-02-07,0.37827583345093563
3.0,-7.3,0.0,10.8,95,67,2019-02-08,0.37827583345093563
7.0,-5.0,0.0,9.2,96,44,2019-02-09,0.37827583345093563
9.6,-4.1,0.0,20.2,92,47,2019-02-10,0.37827583345093563
10.2,-0.5,18.6,22.9,99,58,2019-02-11,0.37827583345093563
-0.2,-4.3,13.9,19.7,96,76,2019-02-12,0.37827583345093563
-1.8,-9.8,5.2,20.0,94,63,2019-02-13,0.37827583345093563
2.1,-10.4,0.4,14.8,95,65,2019-02-14,0.37827583345093563
2.3,-2.4,8.4,16.2,99,82,2019-02-15,0.37827583345093563
4.1,-7.6,0.0,6.5,92,63,2019-02-16,0.37827583345093563
8.5,-6.8,0.0,11.5,87,40,2019-02-17,0.37827583345093563
11.2,-5.1,0.0,12.6,95,39,2019-02-18,0.37827583345093563
12.9,-3.7,0.0,13.4,95,22,2019-02-19,0.37827583345093563
9.8,-5.2,0.0,12.3,92,49,2019-02-20,0.37827583345093563
7.7,-3.0,0.0,9.5,88,50,2019-02-21,0.37827583345093563
4.1,-3.8,13.7,22.7,100,84,2019-02-22,0.37827583345093563
-5.6,-9.7,1.5,21.8,79,61,2019-02-23,0.37827583345093563
-3.0,-17.5,0.0,9.9,76,47,2019-02-24,0.37827583345093563
-2.0,-10.8,0.9,11.1,82,47,2019-02-25,0.37827583345093563
7.0,-12.1,1.3,12.7,84,40,2019-02-26,0.37827583345093563
4.4,-0.9,3.4,21.3,96,58,2019-02-27,0.37827583345093563
12.8,-5.6,0.0,12.7,91,28,2019-02-28,0.37827583345093563
12.3,-1.7,0.0,11.9,90,36,2019-03-01,0.4432800164027702
6.5,1.3,1.0,12.4,85,69,2019-03-02,0.4432800164027702
6.9,-1.8,0.0,12.2,94,58,2019-03-03,0.4432800164027702
13.9,-1.9,0.0,22.9,91,31,2019-03-04,0.4432800164027702
11.9,2.2,1.3,21.4,100,49,2019-03-05,0.4432800164027702
13.4,1.1,0.1,14.8,95,33,2019-03-06,0.4432800164027702
15.7,3.6,0.0,25.2,84,41,2019-03-07,0.4432800164027702
17.3,7.1,0.0,22.8,63,36,2019-03-08,0.4432800164027702
14.3,4.5,3.6,15.1,93,57,2019-03-09,0.4432800164027702
16.3,4.7,0.0,24.6,88,31,2019-03-10,0.4432800164027702
10.6,-0.2,20.8,20.8,100,70,2019-03-11,0.4432800164027702
1.1,-5.9,9.7,19.5,100,62,2019-03-12,0.4432800164027702
7.5,-9.1,0.0,10.0,88,29,2019-03-13,0.4432800164027702
5.4,-4.3,0.3,12.3,88,51,2019-03-14,0.4432800164027702
8.5,-6.7,0.0,13.4,85,42,2019-03-15,0.4432800164027702
15.9,-1.6,0.0,14.0,84,37,2019-03-16,0.4432800164027702
19.4,2.0,0.0,19.7,86,29,2019-03-17,0.4432800164027702
17.2,5.0,0.0,21.2,88,34,2019-03-18,0.4432800164027702
11.7,1.8,0.0,12.8,93,49,2019-03-19,0.4432800164027702
5.3,1.5,0.1,10.6,95,72,2019-03-20,0.4432800164027702
8.7,0.5,0.0,10.0,95,49,2019-03-21,0.4432800164027702
11.1,-3.6,0.0,10.8,95,33,2019-03-22,0.4432800164027702
13.4,-1.1,0.0,12.1,86,49,2019-03-23,0.4432800164027702
15.7,-0.5,0.0,12.6,88,24,2019-03-24,0.4432800164027702
17.8,0.9,0.0,14.1,78,23,2019-03-25,0.4432800164027702
6.0,-0.5,1.9,15.4,98,54,2019-03-26,0.4432800164027702
7.8,-1.0,0.0,14.1,84,39,2019-03-27,0.4432800164027702
8.5,-2.0,0.0,14.3,77,34,2019-03-28,0.4432800164027702
9.9,-0.9,0.0,15.1,71,32,2019-03-29,0.4432800164027702
12.9,1.1,0.0,12.0,83,36,2019-03-30,0.4432800164027702
15.7,-1.2,0.0,9.8,92,29,2019-03-31,0.4432800164027702
16.7,-0.4,0.0,10.3,86,28,2019-04-01,0.5557905842839669
17.7,-0.6,0.1,11.5,86,28,2019-04-02,0.5557905842839669
17.7,4.5,0.0,11.9,81,24,2019-04-03,0.5557905842839669
16.2,2.8,0.0,16.9,93,32,2019-04-04,0.5557905842839669
15.0,4.0,1.8,22.1,90,46,2019-04-05,0.5557905842839669
17.8,4.7,5.4,11.2,93,36,2019-04-06,0.5557905842839669
16.7,5.8,3.0,11.2,98,44,2019-04-07,0.5557905842839669
13.1,4.2,10.3,7.1,100,66,2019-04-08,0.5557905842839669
10.8,6.1,23.8,12.0,100,85,2019-04-09,0.5557905842839669
16.1,5.7,8.9,9.7,100,57,2019-04-10,0.5557905842839669
13.3,5.7,7.2,9.7,100,45,2019-04-11,0.5557905842839669
9.9,4.0,4.0,12.8,100,71,2019-04-12,0.5557905842839669
8.3,2.7,1.5,10.8,100,68,2019-04-13,0.5557905842839669
6.5,3.2,1.4,8.8,100,81,2019-04-14,0.5557905842839669
9.5,5.0,7.4,14.8,100,75,2019-04-15,0.5557905842839669
11.7,3.5,1.7,12.3,100,37,2019-04-16,0.5557905842839669
12.2,-0.6,0.4,14.0,88,32,2019-04-17,0.5557905842839669
10.8,2.5,7.1,13.2,100,61,2019-04-18,0.5557905842839669
14.5,0.6,0.3,16.9,96,36,2019-04-19,0.5557905842839669
14.6,1.2,0.0,16.5,85,30,2019-04-20,0.5557905842839669
16.3,-0.9,0.0,10.9,87,29,2019-04-21,0.5557905842839669
18.9,2.8,0.0,13.3,88,25,2019-04-22,0.5557905842839669
17.2,8.0,1.5,19.2,99,48,2019-04-23,0.5557905842839669
20.8,8.4,1.4,18.0,80,38,2019-04-24,0.5557905842839669
23.1,8.9,0.1,14.4,91,30,2019-04-25,0.5557905842839669
24.9,7.9,0.0,14.1,88,22,2019-04-26,0.5557905842839669
17.8,6.7,9.9,13.9,100,57,2019-04-27,0.5557905842839669
14.5,3.4,2.1,9.0,97,49,2019-04-28,0.5557905842839669
13.8,2.5,4.5,7.1,100,53,2019-04-29,0.5557905842839669
11.4,4.8,9.4,13.2,100,51,2019-04-30,0.5557905842839669
11.7,4.4,1.1,14.8,93,57,2019-05-01,0.43995753500546336
15.2,2.7,0.2,11.9,97,46,2019-05-02,0.43995753500546336
17.7,6.1,0.1,14.5,85,33,2019-05-03,0.43995753500546336
16.3,6.5,2.3,13.4,100,40,2019-05-04,0.43995753500546336
16.2,7.4,17.0,12.3,100,61,2019-05-05,0.43995753500546336
7.7,2.6,9.7,14.9,100,77,2019-05-06,0.43995753500546336
6.2,2.0,1.3,15.8,96,65,2019-05-07,0.43995753500546336
14.4,-0.5,0.0,11.2,94,44,2019-05-08,0.43995753500546336
12.5,6.3,4.3,15.6,99,59,2019-05-09,0.43995753500546336
14.7,6.4,0.2,11.5,93,48,2019-05-10,0.43995753500546336
19.1,4.2,0.0,12.2,98,37,2019-05-11,0.43995753500546336
17.7,7.7,2.6,11.6,95,46,2019-05-12,0.43995753500546336
12.9,8.7,14.9,10.7,100,76,2019-05-13,0.43995753500546336
9.8,3.2,14.9,14.0,100,89,2019-05-14,0.43995753500546336
11.8,2.3,3.5,11.9,100,67,2019-05-15,0.43995753500546336
9.8,5.5,1.2,9.9,99,75,2019-05-16,0.43995753500546336
14.5,4.2,0.0,11.7,100,57,2019-05-17,0.43995753500546336
20.5,3.5,0.3,11.3,100,37,2019-05-18,0.43995753500546336
20.6,6.8,5.8,14.1,94,50,2019-05-19,0.43995753500546336
17.9,7.9,0.1,16.4,95,41,2019-05-20,0.43995753500546336
16.9,7.2,0.2,16.2,81,42,2019-05-21,0.43995753500546336
18.6,8.5,7.7,13.1,96,52,2019-05-22,0.43995753500546336
16.1,7.6,8.0,9.3,98,63,2019-05-23,0.43995753500546336
15.2,7.9,2.8,12.1,100,62,2019-05-24,0.43995753500546336
19.2,7.6,1.6,8.7,96,46,2019-05-25,0.43995753500546336
21.7,7.4,0.7,11.6,97,42,2019-05-26,0.43995753500546336
18.4,10.6,7.6,11.3,100,71,2019-05-27,0.43995753500546336
19.8,11.3,0.2,15.8,95,49,2019-05-28,0.43995753500546336
19.7,9.6,2.7,13.6,89,52,2019-05-29,0.43995753500546336
16.4,8.6,17.8,11.0,100,62,2019-05-30,0.43995753500546336
12.9,8.1,3.2,11.9,100,72,2019-05-31,0.43995753500546336
14.5,9.1,5.6,9.0,100,74,2019-06-01,0.8521602799204696
17.1,6.6,2.2,11.0,100,72,2019-06-02,0.8521602799204696
15.4,10.8,40.2,17.2,100,87,2019-06-03,0.8521602799204696
17.7,10.9,5.0,6.4,100,69,2019-06-04,0.8521602799204696
19.2,10.6,4.2,10.5,100,61,2019-06-05,0.8521602799204696
22.7,12.4,0.8,13.7,93,57,2019-06-06,0.8521602799204696
25.5,11.3,0.0,12.3,93,42,2019-06-07,0.8521602799204696
27.2,12.8,0.4,13.0,92,45,2019-06-08,0.8521602799204696
23.8,14.9,0.0,9.4,97,59,2019-06-09,0.8521602799204696
24.6,14.4,0.3,10.5,98,48,2019-06-10,0.8521602799204696
23.6,10.9,0.4,10.5,100,55,2019-06-11,0.8521602799204696
27.1,11.9,0.0,11.5,99,48,2019-06-12,0.8521602799204696
30.7,15.1,0.0,12.8,94,28,2019-06-13,0.8521602799204696
26.6,15.9,0.0,12.6,91,47,2019-06-14,0.8521602799204696
28.1,13.9,0.1,10.1,100,44,2019-06-15,0.8521602799204696
27.8,13.9,0.3,12.0,100,36,2019-06-16,0.8521602799204696
21.5,14.9,1.6,9.4,97,71,2019-06-17,0.8521602799204696
20.9,14.1,12.2,6.9,100,82,2019-06-18,0.8521602799204696
23.9,13.2,0.1,9.1,99,55,2019-06-19,0.8521602799204696
24.3,13.7,1.7,9.8,97,50,2019-06-20,0.8521602799204696
25.0,13.2,0.1,9.5,100,49,2019-06-21,0.8521602799204696
26.2,13.3,0.0,11.7,100,47,2019-06-22,0.8521602799204696
28.2,15.0,2.3,14.8,96,34,2019-06-23,0.8521602799204696
21.7,14.2,7.7,13.3,100,65,2019-06-24,0.8521602799204696
23.1,16.2,10.8,11.8,100,69,2019-06-25,0.8521602799204696
25.1,15.6,1.4,13.5,100,55,2019-06-26,0.8521602799204696
26.2,13.6,0.0,8.4,98,55,2019-06-27,0.8521602799204696
22.1,15.2,3.1,17.4,93,55,2019-06-28,0.8521602799204696
20.9,11.9,0.0,13.0,91,43,2019-06-29,0.8521602799204696
23.7,11.1,0.0,8.2,96,48,2019-06-30,0.8521602799204696
29.8,11.8,0.0,13.4,100,40,2019-07-01,0.8583558269250683
30.8,13.9,0.0,14.1,99,30,2019-07-02,0.8583558269250683
26.2,16.5,0.6,12.4,97,53,2019-07-03,0.8583558269250683
26.2,16.1,0.0,9.0,92,41,2019-07-04,0.8583558269250683
23.9,12.2,0.5,8.4,99,57,2019-07-05,0.8583558269250683
26.7,12.9,0.0,11.9,99,36,2019-07-06,0.8583558269250683
29.0,14.5,0.5,13.3,86,37,2019-07-07,0.8583558269250683
22.9,15.2,2.3,10.1,99,55,2019-07-08,0.8583558269250683
21.4,13.9,4.1,9.2,100,70,2019-07-09,0.8583558269250683
15.5,9.9,13.3,16.9,100,86,2019-07-10,0.8583558269250683
18.9,8.1,0.0,10.5,99,43,2019-07-11,0.8583558269250683
19.2,8.2,0.0,10.4,91,42,2019-07-12,0.8583558269250683
22.6,9.2,9.3,11.6,100,45,2019-07-13,0.8583558269250683
16.8,11.0,8.4,12.3,100,69,2019-07-14,0.8583558269250683
18.5,12.0,3.2,10.7,95,57,2019-07-15,0.8583558269250683
20.0,11.2,0.0,15.7,94,37,2019-07-16,0.8583558269250683
20.4,7.8,0.0,9.4,94,52,2019-07-17,0.8583558269250683
23.1,9.8,0.0,11.2,96,45,2019-07-18,0.8583558269250683
22.9,10.9,3.5,9.0,100,59,2019-07-19,0.8583558269250683
24.8,11.5,0.0,10.4,100,45,2019-07-20,0.8583558269250683
26.7,12.8,0.0,12.3,100,40,2019-07-21,0.8583558269250683
22.8,14.1,8.9,9.6,96,71,2019-07-22,0.8583558269250683
24.0,15.3,0.2,13.3,96,47,2019-07-23,0.8583558269250683
22.6,16.4,1.1,12.6,90,59,2019-07-24,0.8583558269250683
25.0,14.4,0.0,8.9,95,49,2019-07-25,0.8583558269250683
28.2,13.6,0.0,11.9,95,40,2019-07-26,0.8583558269250683
28.6,16.8,0.7,12.5,91,45,2019-07-27,0.8583558269250683
28.4,13.9,2.3,17.9,98,40,2019-07-28,0.8583558269250683
22.3,13.7,8.5,13.3,100,60,2019-07-29,0.8583558269250683
23.8,12.8,1.7,10.4,100,53,2019-07-30,0.8583558269250683
24.2,14.4,2.4,11.7,96,68,2019-07-31,0.8583558269250683
23.8,15.5,3.9,9.7,98,66,2019-08-01,0.8166702566380516
27.5,15.6,3.2,11.2,98,44,2019-08-02,0.8166702566380516
21.0,14.8,21.7,14.6,96,67,2019-08-03,0.8166702566380516
19.9,12.4,2.2,11.0,100,54,2019-08-04,0.8166702566380516
21.3,10.5,0.0,7.7,97,48,2019-08-05,0.8166702566380516
25.8,10.6,0.0,13.0,97,40,2019-08-06,0.8166702566380516
29.1,14.6,0.0,13.1,96,36,2019-08-07,0.8166702566380516
30.5,15.7,0.0,13.8,81,26,2019-08-08,0.8166702566380516
27.5,17.7,0.0,8.8,99,51,2019-08-09,0.8166702566380516
29.8,15.1,0.0,10.1,100,43,2019-08-10,0.8166702566380516
30.5,16.5,0.0,11.9,100,42,2019-08-11,0.8166702566380516
32.8,15.3,0.0,11.4,100,34,2019-08-12,0.8166702566380516
32.8,17.2,0.0,12.0,89,30,2019-08-13,0.8166702566380516
19.6,13.9,11.5,14.5,100,76,2019-08-14,0.8166702566380516
19.0,11.9,2.1,13.7,99,53,2019-08-15,0.8166702566380516
20.1,7.7,0.0,11.3,95,42,2019-08-16,0.8166702566380516
21.2,9.1,0.0,8.3,93,48,2019-08-17,0.8166702566380516
25.3,9.1,0.0,11.3,100,35,2019-08-18,0.8166702566380516
28.4,11.8,0.0,11.6,88,36,2019-08-19,0.8166702566380516
29.3,12.1,0.0,11.7,98,35,2019-08-20,0.8166702566380516
28.4,13.4,0.0,12.0,96,29,2019-08-21,0.8166702566380516
26.5,15.1,0.0,10.3,96,45,2019-08-22,0.8166702566380516
27.4,14.3,0.0,7.2,99,48,2019-08-23,0.8166702566380516
28.5,12.8,1.0,8.6,100,38,2019-08-24,0.8166702566380516
27.7,13.9,4.5,10.5,100,46,2019-08-25,0.8166702566380516
29.0,13.2,1.1,12.0,100,38,2019-08-26,0.8166702566380516
29.7,12.8,2.1,9.3,100,33,2019-08-27,0.8166702566380516
28.5,12.5,0.0,9.6,100,35,2019-08-28,0.8166702566380516
28.0,12.8,0.0,11.2,95,33,2019-08-29,0.8166702566380516
27.6,12.8,0.0,10.6,88,28,2019-08-30,0.8166702566380516
27.1,13.8,0.1,9.7,92,42,2019-08-31,0.8166702566380516
27.3,11.2,0.0,11.3,100,30,2019-09-01,0.7445543256042144
28.5,11.1,0.0,12.1,82,22,2019-09-02,0.7445543256042144
18.6,13.1,1.2,16.6,98,54,2019-09-03,0.7445543256042144
15.5,11.6,1.9,8.8,97,77,2019-09-04,0.7445543256042144
22.5,8.7,0.0,9.0,100,55,2019-09-05,0.7445543256042144
22.9,12.9,0.4,9.4,96,48,2019-09-06,0.7445543256042144
25.3,11.2,0.2,11.4,97,39,2019-09-07,0.7445543256042144
24.6,11.5,1.0,10.8,98,37,2019-09-08,0.7445543256042144
24.9,13.0,0.1,18.9,93,39,2019-09-09,0.7445543256042144
20.7,11.5,0.0,13.3,95,56,2019-09-10,0.7445543256042144
23.0,11.6,0.1,11.2,96,35,2019-09-11,0.7445543256042144
21.2,10.2,0.8,14.0,90,43,2019-09-12,0.7445543256042144
21.0,12.4,1.0,11.2,100,46,2019-09-13,0.7445543256042144
19.6,11.0,0.0,11.6,87,56,2019-09-14,0.7445543256042144
22.2,10.3,0.0,8.7,97,41,2019-09-15,0.7445543256042144
24.7,8.1,0.0,13.0,95,33,2019-09-16,0.7445543256042144
27.6,9.7,0.0,13.3,86,22,2019-09-17,0.7445543256042144
14.0,9.4,1.2,14.4,92,67,2019-09-18,0.7445543256042144
11.0,7.9,0.6,6.8,92,48,2019-09-19,0.7445543256042144
13.4,4.1,0.0,12.0,82,40,2019-09-20,0.7445543256042144
15.7,1.1,0.0,8.8,90,33,2019-09-21,0.7445543256042144
23.0,3.2,0.0,12.3,85,27,2019-09-22,0.7445543256042144
17.0,11.2,7.0,12.3,100,53,2019-09-23,0.7445543256042144
17.0,11.2,7.7,11.3,100,80,2019-09-24,0.7445543256042144
19.7,10.6,0.0,8.6,98,57,2019-09-25,0.7445543256042144
20.3,9.8,3.8,11.8,93,52,2019-09-26,0.7445543256042144
18.3,7.5,0.0,11.5,98,51,2019-09-27,0.7445543256042144
23.9,8.9,0.0,13.1,82,39,2019-09-28,0.7445543256042144
21.2,9.7,0.3,11.2,100,61,2019-09-29,0.7445543256042144
24.3,11.1,0.0,12.6,94,40,2019-09-30,0.7445543256042144
23.0,11.7,0.3,10.9,95,39,2019-10-01,0.633597659876595
23.2,10.7,0.0,14.8,92,40,2019-10-02,0.633597659876595
14.1,6.2,16.0,16.1,100,78,2019-10-03,0.633597659876595
9.7,5.2,2.2,9.1,100,65,2019-10-04,0.633597659876595
14.0,2.7,0.6,8.8,98,46,2019-10-05,0.633597659876595
11.7,5.7,2.6,14.2,100,53,2019-10-06,0.633597659876595
11.5,1.5,0.0,12.0,99,51,2019-10-07,0.633597659876595
13.4,2.5,0.0,12.2,88,45,2019-10-08,0.633597659876595
21.2,6.9,0.0,15.6,83,40,2019-10-09,0.633597659876595
20.9,10.3,1.2,15.8,100,52,2019-10-10,0.633597659876595
16.3,6.1,0.8,10.1,100,53,2019-10-11,0.633597659876595
23.0,6.1,0.0,12.0,94,34,2019-10-12,0.633597659876595
23.7,6.5,0.0,12.6,94,27,2019-10-13,0.633597659876595
24.4,6.4,0.0,13.0,94,32,2019-10-14,0.633597659876595
25.2,7.4,0.0,13.0,73,20,2019-10-15,0.633597659876595
22.8,8.9,0.0,12.6,90,31,2019-10-16,0.633597659876595
22.0,7.0,0.0,10.1,97,42,2019-10-17,0.633597659876595
22.5,7.0,0.0,11.9,95,31,2019-10-18,0.633597659876595
22.7,7.1,0.0,11.6,98,28,2019-10-19,0.633597659876595
23.2,7.7,0.0,12.6,78,27,2019-10-20,0.633597659876595
23.6,7.5,0.0,12.6,84,28,2019-10-21,0.633597659876595
22.8,6.6,0.0,11.7,90,36,2019-10-22,0.633597659876595
23.8,6.3,0.0,12.3,92,31,2019-10-23,0.633597659876595
25.6,8.6,0.0,13.5,78,22,2019-10-24,0.633597659876595
21.5,6.5,0.0,13.4,82,31,2019-10-25,0.633597659876595
21.3,5.4,0.0,12.3,97,38,2019-10-26,0.633597659876595
22.9,5.7,0.0,12.7,78,25,2019-10-27,0.633597659876595
21.5,4.9,0.0,12.6,80,22,2019-10-28,0.633597659876595
18.9,3.2,0.0,10.2,99,36,2019-10-29,0.633597659876595
9.6,4.3,2.5,9.4,100,82,2019-10-30,0.633597659876595
5.3,3.3,0.7,7.6,100,86,2019-10-31,0.633597659876595
8.2,2.5,0.0,10.8,94,68,2019-11-01,
17.9,3.6,0.1,19.1,89,50,2019-11-02,
17.7,10.9,1.3,22.8,92,61,2019-11-03,
16.2,10.4,12.2,19.9,100,53,2019-11-04,
18.2,9.2,0.0,24.5,82,46,2019-11-05,
15.3,10.2,5.9,23.6,100,66,2019-11-06,
13.2,8.8,10.5,11.2,100,67,2019-11-07,
17.0,8.3,5.6,17.9,100,53,2019-11-08,
17.0,9.3,0.2,18.2,90,46,2019-11-09,
14.1,4.2,2.8,17.4,100,44,2019-11-10,
14.9,1.7,0.0,10.5,99,44,2019-11-11,
16.4,4.7,4.4,19.3,100,60,2019-11-12,
16.3,6.8,4.0,27.2,100,47,2019-11-13,
13.5,5.1,1.5,9.0,100,64,2019-11-14,
15.7,5.0,0.0,16.9,97,49,2019-11-15,
16.5,9.4,0.0,16.7,80,48,2019-11-16,
16.4,7.6,0.0,14.4,92,46,2019-11-17,
14.7,3.4,0.0,15.7,84,43,2019-11-18,
16.0,2.8,0.5,11.2,88,32,2019-11-19,
13.0,6.1,3.2,20.3,99,47,2019-11-20,
14.5,4.4,0.1,11.6,93,45,2019-11-21,
11.7,2.0,0.0,9.7,96,62,2019-11-22,
13.7,3.0,0.0,11.9,93,48,2019-11-23,
14.5,4.6,0.0,11.9,93,50,2019-11-24,
11.6,4.4,0.0,12.4,99,64,2019-11-25,
7.8,2.7,0.0,9.0,99,81,2019-11-26,
13.7,2.4,0.0,13.6,96,55,2019-11-27,
13.8,7.1,0.5,18.1,93,64,2019-11-28,
12.9,5.1,0.9,12.5,100,48,2019-11-29,
6.5,-1.7,11.2,15.5,100,57,2019-11-30,
5.0,-6.0,0.0,11.6,92,35,2019-12-01,0.49968948884655123
8.6,-0.8,7.1,21.0,100,35,2019-12-02,0.49968948884655123
0.5,-4.4,8.6,9.0,98,84,2019-12-03,0.49968948884655123
1.8,-8.0,0.0,6.8,95,55,2019-12-04,0.49968948884655123
8.5,-9.5,0.0,11.9,92,40,2019-12-05,0.49968948884655123
11.1,-5.1,0.0,13.3,98,56,2019-12-06,0.49968948884655123
9.8,0.6,3.8,11.9,100,74,2019-12-07,0.49968948884655123
10.5,0.8,0.5,12.3,99,52,2019-12-08,0.49968948884655123
11.0,0.9,0.0,13.4,89,59,2019-12-09,0.49968948884655123
4.5,0.7,14.2,14.2,100,84,2019-12-10,0.49968948884655123
0.7,-1.4,5.4,10.2,99,93,2019-12-11,0.49968948884655123
7.6,-1.3,0.5,11.2,100,58,2019-12-12,0.49968948884655123
8.9,1.4,0.0,21.2,93,51,2019-12-13,0.49968948884655123
6.7,0.4,0.1,12.8,96,77,2019-12-14,0.49968948884655123
14.5,-1.1,0.0,13.8,96,27,2019-12-15,0.49968948884655123
13.5,4.5,0.0,16.7,75,47,2019-12-16,0.49968948884655123
16.3,6.3,0.0,17.0,76,38,2019-12-17,0.49968948884655123
15.0,2.3,0.0,12.2,92,41,2019-12-18,0.49968948884655123
16.4,2.7,0.0,12.7,88,31,2019-12-19,0.49968948884655123
11.6,4.0,1.2,27.1,88,60,2019-12-20,0.49968948884655123
12.6,9.3,1.2,32.7,76,61,2019-12-21,0.49968948884655123
12.1,7.2,7.0,29.0,99,68,2019-12-22,0.49968948884655123
7.3,1.8,10.0,18.6,100,74,2019-12-23,0.49968948884655123
2.5,0.3,12.3,20.5,100,84,2019-12-24,0.49968948884655123
5.4,-1.3,1.8,17.9,100,63,2019-12-25,0.49968948884655123
2.2,-1.2,4.1,18.4,100,77,2019-12-26,0.49968948884655123
2.4,-2.0,0.4,13.0,91,58,2019-12-27,0.49968948884655123
-1.7,-3.6,15.3,17.5,98,86,2019-12-28,0.49968948884655123
-3.6,-5.6,12.8,16.5,95,83,2019-12-29,0.49968948884655123
-3.5,-11.8,2.3,13.3,95,78,2019-12-30,0.49968948884655123
2.5,-14.5,0.1,15.2,90,49,2019-12-31,0.49968948884655123
0.2,-7.1,0.0,10.0,93,62,2020-01-01,0.05512652334253791
2.1,-8.8,0.0,9.7,96,49,2020-01-02,0.05512652334253791
7.5,-10.5,0.0,14.8,87,40,2020-01-03,0.05512652334253791
4.9,-9.4,0.0,15.1,100,35,2020-01-04,0.05512652334253791
0.3,-5.0,21.1,18.8,100,81,2020-01-05,0.05512652334253791
-4.2,-8.4,0.3,14.2,95,74,2020-01-06,0.05512652334253791
-0.4,-12.2,0.0,9.4,95,40,2020-01-07,0.05512652334253791
-0.5,-12.3,0.0,11.2,92,42,2020-01-08,0.05512652334253791
6.3,-10.6,0.0,14.0,91,43,2020-01-09,0.05512652334253791
10.3,-3.5,0.0,14.4,91,35,2020-01-10,0.05512652334253791
4.2,-5.6,0.0,10.8,99,77,2020-01-11,0.05512652334253791
0.9,-3.0,0.0,8.4,99,81,2020-01-12,0.05512652334253791
6.6,-5.9,0.0,10.5,99,53,2020-01-13,0.05512652334253791
7.5,-4.5,0.0,12.2,97,54,2020-01-14,0.05512652334253791
8.9,-6.7,0.0,12.8,98,46,2020-01-15,0.05512652334253791
6.1,-6.5,0.0,13.1,95,50,2020-01-16,0.05512652334253791
7.9,-8.9,0.0,11.6,92,50,2020-01-17,0.05512652334253791
4.6,-6.9,0.0,10.1,96,57,2020-01-18,0.05512652334253791
-2.8,-6.4,0.0,5.1,97,87,2020-01-19,0.05512652334253791
-2.3,-5.6,0.1,5.2,97,78,2020-01-20,0.05512652334253791
1.1,-8.9,0.0,9.7,93,63,2020-01-21,0.05512652334253791
10.5,-8.4,0.0,13.7,89,32,2020-01-22,0.05512652334253791
0.5,-11.5,0.0,7.7,90,57,2020-01-23,0.05512652334253791
10.9,-12.1,0.0,13.7,90,32,2020-01-24,0.05512652334253791
10.0,0.2,0.2,14.1,97,55,2020-01-25,0.05512652334253791
